index,证券代码,open,close,high,high_limit,成交额_亿,auction_pct,prev_limit_up,next_open,次日收益率_pct
2026-05-26,002184.XSHE,12.0,12.83,13.28,13.28,4.54,-0.5799502899751507,0,12.71,-0.9353078721745844
2026-05-26,600337.XSHG,2.97,3.1,3.12,3.12,1.64,0.0,0,3.02,-2.580645161290329
2026-05-26,002175.XSHE,2.75,2.78,2.82,2.82,1.99,2.230483271375472,1,2.73,-1.7985611510791255
2026-05-26,603661.XSHG,39.36,37.47,39.36,39.36,5.71,10.005589714924534,1,34.7,-7.392580731251652
2026-05-26,001225.XSHE,57.09,62.88,63.38,63.38,3.97,-0.9198195071155713,0,59.74,-4.99363867684478
2026-05-26,002586.XSHE,4.28,4.39,4.48,4.48,0.6,0.23419203747074846,0,4.4,0.2277904328018332
2026-05-26,600545.XSHG,6.57,7.17,7.32,7.32,22.43,-1.2030075187969946,0,7.14,-0.4184100418410108
2026-05-26,002156.XSHE,72.94,75.31,76.67,76.67,248.21,4.648493543758958,1,72.89,-3.2133846766697727
2026-05-26,002406.XSHE,7.88,8.51,8.75,8.75,11.21,-0.8805031446540879,0,8.27,-2.820211515863691
2026-05-26,603711.XSHG,14.81,14.6,16.39,16.39,0.79,-0.6040268456375841,0,14.6,0.0
2026-05-26,600255.XSHG,3.58,3.84,3.96,3.96,6.85,-0.5555555555555536,0,3.81,-0.78125
2026-05-26,603010.XSHG,15.2,15.91,16.47,16.47,6.8,1.5364061456245803,1,15.92,0.06285355122563896
2026-05-26,600590.XSHG,13.33,15.28,15.43,15.43,22.02,-4.989308624376331,0,15.32,0.2617801047120505
2026-05-26,600219.XSHG,5.3,5.68,5.74,5.74,33.76,1.5325670498084198,0,5.6,-1.4084507042253502
2026-05-26,688683.XSHG,42.36,43.16,50.89,50.89,1.37,-0.11789672247111138,0,43.71,1.274328081557008
2026-05-26,002897.XSHE,83.53,80.77,86.69,86.69,34.31,5.989087679228522,1,81.05,0.34666336511079976
2026-05-26,600376.XSHG,4.98,5.02,5.25,5.25,23.61,4.4025157232704615,1,4.8,-4.3824701195219085
2026-05-26,002969.XSHE,19.03,20.38,20.99,20.99,24.57,-0.2620545073375058,0,20.2,-0.8832188420019649
2026-05-26,600110.XSHG,10.08,10.81,11.09,11.09,28.15,0.0,0,10.65,-1.4801110083256241
2026-05-26,002463.XSHE,122.9,133.36,134.79,134.79,151.58,0.2937816223274048,0,130.21,-2.3620275944811087
2026-05-26,603278.XSHG,13.97,14.14,14.67,14.67,8.37,4.722638680659674,0,13.91,-1.6265912305516328
2026-05-26,000670.XSHE,9.24,9.95,10.18,10.18,16.85,-0.108108108108107,0,9.72,-2.311557788944707
2026-05-26,605566.XSHG,40.0,40.66,44.29,44.29,9.11,-0.6458022851465461,1,40.0,-1.6232169208066805
2026-05-26,002199.XSHE,14.82,14.74,14.96,14.96,1.97,4.0000000000000036,1,14.66,-0.5427408412483015
2026-05-26,000700.XSHE,15.0,15.98,16.36,16.36,24.09,0.8742434431741719,0,15.6,-2.377972465581979
2026-05-26,000712.XSHE,10.33,11.26,11.46,11.46,9.56,-0.8637236084452993,0,11.11,-1.3321492007104863
2026-05-26,300959.XSHE,209.61,218.99,223.9,223.9,26.74,12.343230785721948,0,207.31,-5.333576875656421
2026-05-26,603001.XSHG,11.05,10.79,11.73,11.73,6.05,3.658536585365857,1,10.6,-1.7608897126969336
2026-05-26,000725.XSHE,5.22,5.77,5.8,5.8,286.46,-0.9487666034155517,0,5.8,0.5199306759098743
2026-05-26,002617.XSHE,9.7,9.99,10.54,10.54,39.01,1.2526096033402823,0,9.9,-0.9009009009009028
2026-05-27,603637.XSHG,18.79,19.98,21.04,21.04,6.11,-1.7773131207527437,0,19.86,-0.6006006006006093
2026-05-27,002569.XSHE,17.29,16.67,17.72,17.72,0.69,2.4289099526066282,1,16.48,-1.1397720455908922
2026-05-27,002514.XSHE,4.55,4.82,4.95,4.95,2.93,-3.397027600849256,1,4.58,-4.9792531120331995
2026-05-27,002150.XSHE,32.4,35.36,36.19,36.19,18.34,-1.5197568389057725,0,34.92,-1.2443438914027105
2026-05-27,002364.XSHE,53.97,56.77,59.07,59.07,47.55,0.5027932960893766,0,56.77,0.0
2026-05-27,600759.XSHG,2.36,2.5,2.55,2.55,11.83,-2.880658436214001,0,2.52,0.8000000000000007
2026-05-27,002185.XSHE,19.73,20.13,20.52,20.52,244.48,5.790884718498668,1,20.13,0.0
2026-05-27,002552.XSHE,48.0,50.53,53.0,53.0,24.61,-0.37359900373599153,1,48.79,-3.4434989115377013
2026-05-27,600207.XSHG,6.94,7.7,7.81,7.81,10.8,-2.2535211267605493,0,7.5,-2.5974025974025983
2026-05-27,002198.XSHE,3.65,3.77,3.81,3.81,0.56,0.5509641873278293,0,3.72,-1.3262599469495928
2026-05-27,002055.XSHE,8.31,7.52,8.31,8.31,10.08,5.056890012642223,1,7.57,0.6648936170212894
2026-05-27,002079.XSHE,12.88,13.54,14.16,14.16,21.93,0.07770007770009357,0,13.4,-1.0339734121122546
2026-05-27,605186.XSHG,25.15,27.23,27.67,27.67,5.25,0.0,0,27.3,0.25706940874035134
2026-05-27,002886.XSHE,34.75,29.6,34.75,34.75,19.23,10.003165558721117,1,29.47,-0.43918918918919303
2026-05-27,605162.XSHG,10.5,11.0,11.73,11.73,4.29,-1.5009380863039379,0,10.75,-2.2727272727272707
2026-05-27,600367.XSHG,31.29,30.19,32.75,32.75,24.23,5.105811219348344,1,30.04,-0.4968532626697608
2026-05-27,605318.XSHG,95.38,97.74,105.49,105.49,4.74,-0.5422314911366133,0,98.1,0.36832412523020164
2026-05-27,605111.XSHG,65.41,68.7,70.79,70.79,42.99,1.6472416472416596,0,70.77,3.0131004366812153
2026-05-27,600360.XSHG,10.4,11.14,11.62,11.62,13.33,-1.5151515151515138,0,10.73,-3.6804308797127483
2026-05-27,600667.XSHG,14.05,13.92,14.6,14.6,60.93,5.877920120572733,0,13.77,-1.0775862068965525
2026-05-27,000811.XSHE,32.81,33.76,35.39,35.39,28.09,1.9894311470314063,0,34.1,1.0071090047393483
2026-05-27,600702.XSHG,40.1,44.13,44.3,44.3,9.8,-0.42215048423144275,0,43.13,-2.266032177656918
2026-05-27,603063.XSHG,62.0,62.85,67.0,67.0,28.4,1.7895255294697154,0,63.9,1.670644391408116
2026-05-27,605006.XSHG,18.34,18.55,19.71,19.71,17.98,2.34375,1,17.8,-4.043126684636123
2026-05-27,600330.XSHG,28.59,31.21,31.75,31.75,78.07,-0.9355509355509328,0,30.5,-2.274911887215636
2026-05-27,603773.XSHG,97.55,99.99,100.69,100.69,40.44,6.565435875027292,1,98.01,-1.9801980198019709
2026-05-27,000021.XSHE,46.76,43.73,46.76,46.76,139.58,9.99764761232651,0,41.87,-4.253372970500802
2026-05-27,002667.XSHE,22.32,20.63,22.32,22.32,8.28,4.985888993414855,1,20.11,-2.5206010664081457
2026-05-27,002669.XSHE,14.91,15.88,16.42,16.42,10.63,-0.06702412868632157,0,15.78,-0.6297229219143663
2026-05-27,001270.XSHE,146.07,154.03,157.69,157.69,28.04,1.897453784443659,0,156.81,1.804843212361229
2026-05-27,000593.XSHE,20.5,21.78,22.77,22.77,7.2,-0.9661835748792202,0,21.71,-0.3213957759412356
2026-05-27,603919.XSHG,20.5,21.53,22.59,22.59,6.98,-0.19474196689386325,0,20.79,-3.437064561077574
2026-05-28,300975.XSHE,32.04,37.48,37.49,37.49,45.29,2.5608194622279257,0,36.93,-1.4674493062966865
2026-05-28,002856.XSHE,19.96,21.2,22.06,22.06,3.99,-4.997620180866258,1,21.2,0.0
2026-05-28,603358.XSHG,36.4,38.94,40.04,40.04,7.26,0.0,0,39.5,1.4381099126861807
2026-05-28,688143.XSHG,149.6,171.2,178.81,178.81,17.31,0.3959465807664042,0,170.65,-0.32126168224297924
2026-05-28,000010.XSHE,1.84,2.0,2.01,2.01,1.34,-3.6649214659685736,0,1.95,-2.500000000000002
2026-05-28,000534.XSHE,33.23,36.0,36.52,36.52,13.38,0.09036144578311589,0,36.27,0.7500000000000062
2026-05-28,688783.XSHG,33.28,37.94,40.33,40.33,20.34,-0.9818506396905624,0,39.42,3.900896151818678
2026-05-28,600956.XSHG,8.56,9.13,9.37,9.37,4.86,0.46948356807512415,0,9.14,0.10952902519167917
2026-05-28,301217.XSHE,102.47,119.08,122.3,122.3,59.59,0.5396389324960671,0,111.2,-6.617400067181722
2026-05-28,002632.XSHE,10.24,10.99,11.24,11.24,2.18,0.1956947162426559,0,11.02,0.27297543221109777
2026-05-28,002768.XSHE,63.93,68.05,70.31,70.31,9.63,0.01564455569460499,0,69.18,1.6605437178545346
2026-05-28,002717.XSHE,0.86,0.94,0.95,0.95,2.12,-4.444444444444451,0,0.9,-4.255319148936165
2026-05-28,603272.XSHG,36.27,40.03,40.09,40.09,2.55,-5.002619172341527,1,40.89,2.1483887084686515
2026-05-28,600460.XSHG,35.68,38.44,39.14,39.14,74.91,0.28105677346823565,0,38.0,-1.144640998959412
2026-05-28,002491.XSHE,20.89,23.12,23.36,23.36,39.98,-1.6478342749529085,0,23.0,-0.5190311418685201
2026-05-28,002655.XSHE,38.47,42.54,42.74,42.74,27.28,-0.9781209781209887,0,42.98,1.0343206393982118
2026-05-28,002207.XSHE,8.18,8.43,8.68,8.68,2.33,-1.0882708585247869,0,8.42,-0.11862396204033177
2026-05-28,603822.XSHG,71.89,74.49,75.71,75.71,1.11,-0.2912621359223211,0,74.21,-0.37588938112498305
2026-05-28,603615.XSHG,19.73,20.24,21.6,21.6,1.95,0.5094243504839557,0,20.33,0.44466403162055634
2026-05-28,603681.XSHG,23.0,24.0,25.19,25.19,7.33,0.4366812227074357,0,24.0,0.0
2026-05-28,600807.XSHG,2.89,2.96,3.12,3.12,1.52,1.760563380281699,0,2.93,-1.0135135135135087
2026-05-28,603931.XSHG,57.25,63.54,63.61,63.61,9.52,-1.0029396507003296,0,62.31,-1.9357884796978198
2026-05-28,002044.XSHE,5.45,5.89,6.04,6.04,16.92,-0.7285974499089298,0,5.75,-2.376910016977929
2026-05-28,002211.XSHE,3.82,3.78,3.97,3.97,0.63,1.0582010582010692,0,3.8,0.5291005291005346
2026-05-28,603828.XSHG,5.97,6.15,6.18,6.18,0.55,1.3582342954159499,0,6.1,-0.8130081300813163
2026-05-28,603359.XSHG,2.82,2.79,2.88,2.88,0.55,2.9197080291970767,0,2.78,-0.35842293906810374
2026-05-28,000899.XSHE,12.8,14.04,14.08,14.08,11.83,0.0,0,13.9,-0.9971509971509862
2026-05-28,002217.XSHE,2.56,2.72,2.85,2.85,19.38,-1.158301158301156,0,2.65,-2.573529411764719
2026-05-28,002082.XSHE,14.81,15.32,16.15,16.15,4.15,-3.706111833550063,1,15.15,-1.1096605744125299
2026-05-28,605066.XSHG,8.29,7.89,8.7,8.7,6.27,4.804045512010102,1,7.76,-1.6476552598225558
2026-05-28,605177.XSHG,20.31,21.61,22.34,22.34,2.14,0.0,0,22.24,2.915316982878302
2026-05-28,600573.XSHG,11.89,12.47,12.98,12.98,3.48,0.7627118644067732,0,12.56,0.721732157177235
2026-05-28,600638.XSHG,5.55,5.82,6.05,6.05,1.51,0.9090909090909038,0,5.8,-0.3436426116838587
2026-05-28,000691.XSHE,8.25,8.59,8.66,8.66,0.86,0.0,0,8.59,0.0
2026-05-28,002055.XSHE,7.57,7.14,7.9,7.9,6.95,0.6648936170212894,0,7.28,1.9607843137255054
2026-05-28,600293.XSHG,3.2,3.43,3.54,3.54,3.55,-0.6211180124223614,0,3.42,-0.291545189504383
2026-05-28,600158.XSHG,10.6,11.6,11.76,11.76,14.78,-0.8419083255378879,0,11.47,-1.1206896551724022
2026-05-28,603950.XSHG,69.35,75.47,75.9,75.9,8.16,0.49268221996809913,0,75.01,-0.6095137140585627
2026-05-29,000955.XSHE,4.33,4.27,4.76,4.76,1.04,0.0,0,4.28,0.23419203747074846
2026-05-29,000909.XSHE,4.52,4.62,4.78,4.78,0.53,-0.6593406593406681,0,4.52,-2.16450216450218
2026-05-29,603378.XSHG,5.18,5.4,5.44,5.44,0.86,0.0,0,5.33,-1.2962962962963065
2026-05-29,002726.XSHE,1.7,1.71,1.76,1.76,1.18,1.1904761904761862,0,1.67,-2.3391812865497075
2026-05-29,603078.XSHG,34.0,34.7,36.96,36.96,19.89,1.1904761904761862,0,34.8,0.28818443804032867
2026-05-29,002789.XSHE,13.56,13.24,13.67,13.67,0.64,4.147465437788034,1,12.92,-2.4169184290030232
2026-05-29,603050.XSHG,25.52,24.97,27.38,27.38,9.42,2.531137002812378,1,24.86,-0.4405286343612258
2026-05-29,000838.XSHE,1.89,1.89,1.95,1.95,0.81,1.6129032258064502,0,1.85,-2.116402116402105
2026-05-29,000778.XSHE,4.33,4.49,4.61,4.61,8.72,3.341288782816232,0,4.45,-0.8908685968819552
2026-05-29,000690.XSHE,5.78,6.19,6.4,6.4,23.88,-0.6872852233676952,0,6.27,1.2924071082390798
2026-05-29,601888.XSHG,55.2,59.58,60.24,60.24,75.32,0.8035062089116307,0,57.0,-4.33031218529708
2026-05-29,603093.XSHG,21.41,22.0,22.73,22.73,6.08,3.6302032913843263,0,21.82,-0.8181818181818179
2026-05-29,000892.XSHE,4.19,4.37,4.71,4.71,5.19,-2.102803738317749,0,4.22,-3.4324942791762125
2026-05-29,603718.XSHG,3.58,3.56,3.58,3.58,0.84,4.985337243401755,0,3.51,-1.404494382022481
2026-05-29,603191.XSHG,20.64,21.8,22.65,22.65,8.77,0.24283632831472168,0,21.36,-2.0183486238532167
2026-05-29,002397.XSHE,5.2,4.8,5.45,5.45,3.02,5.050505050505061,1,4.81,0.2083333333333215
2026-05-29,002431.XSHE,1.57,1.6,1.66,1.66,0.66,-0.6329113924050667,1,1.6,0.0
2026-05-29,002436.XSHE,37.06,38.68,39.97,39.97,107.21,1.9812878370941034,0,38.5,-0.46535677352637084
2026-05-29,002375.XSHE,4.4,4.13,4.5,4.5,1.65,7.579462102689494,0,4.18,1.2106537530266248
2026-05-29,603399.XSHG,17.3,17.91,18.85,18.85,18.7,0.9334889148191472,0,17.57,-1.8983807928531493
2026-05-29,002348.XSHE,15.0,15.37,16.09,16.09,10.11,2.5290498974709363,1,15.34,-0.19518542615484247
2026-05-29,603316.XSHG,20.95,21.56,22.2,22.2,16.67,3.815659068384547,0,21.81,1.1595547309833032
2026-05-29,002484.XSHE,81.48,77.85,81.48,81.48,84.7,10.004050222762274,1,77.85,0.0
2026-05-29,000509.XSHE,6.3,5.16,6.3,6.3,15.78,9.947643979057585,1,4.98,-3.488372093023251
2026-05-29,000402.XSHE,2.94,3.09,3.22,3.22,5.95,0.3412969283276279,0,3.11,0.6472491909385036
2026-05-29,603580.XSHG,25.6,24.95,26.27,26.27,0.67,2.31814548361311,1,25.48,2.1242484969939968
2026-05-29,603598.XSHG,20.88,22.03,22.77,22.77,8.54,0.8695652173912993,0,21.79,-1.0894235133908414
2026-05-29,605580.XSHG,27.7,29.96,30.66,30.66,10.85,-0.6099748833871654,1,28.43,-5.106809078771701
2026-05-29,002527.XSHE,14.01,14.05,14.52,14.52,6.65,6.136363636363651,0,14.5,3.2028469750889688
2026-05-29,002542.XSHE,1.63,1.66,1.69,1.69,0.91,1.2422360248447006,1,1.65,-0.6024096385542133
2026-05-29,000636.XSHE,51.82,53.03,53.5,53.5,118.86,6.537828947368429,1,48.98,-7.63718649820857
2026-05-29,002927.XSHE,23.0,24.3,25.62,25.62,10.73,-1.2451696006869906,0,24.24,-0.24691358024692134
2026-05-29,603677.XSHG,15.95,17.07,17.56,17.56,1.25,-0.06265664160401974,0,16.66,-2.401874633860579
2026-05-29,000056.XSHE,1.61,1.6,1.61,1.61,1.71,5.228758169934644,1,1.52,-5.000000000000004
2026-05-29,002051.XSHE,10.44,11.01,11.36,11.36,12.88,1.0648596321394033,0,10.77,-2.1798365122615793
2026-05-29,000677.XSHE,2.04,2.06,2.14,2.14,1.95,0.0,1,1.98,-3.8834951456310662
2026-05-29,000002.XSHE,3.33,3.55,3.64,3.64,16.13,0.6042296072507503,0,3.45,-2.8169014084506894
2026-05-29,600239.XSHG,1.53,1.52,1.55,1.55,0.83,3.378378378378377,1,1.52,0.0
2026-05-29,600184.XSHG,25.5,26.88,28.0,28.0,16.56,0.19646365422396617,0,26.71,-0.6324404761904656
2026-05-29,600180.XSHG,1.41,1.34,1.41,1.41,1.17,5.223880597014907,1,1.3,-2.985074626865669
2026-05-29,600735.XSHG,7.06,7.2,7.37,7.37,0.96,0.5698005698005604,0,7.14,-0.8333333333333415
2026-05-29,003036.XSHE,73.47,71.0,78.42,78.42,16.08,3.057932388834339,1,71.01,0.014084507042255723
2026-05-29,600730.XSHG,14.24,14.75,14.79,14.79,4.46,1.0645848119233525,1,14.74,-0.06779661016949046
2026-05-29,600302.XSHG,10.59,10.76,11.11,11.11,1.14,0.0945179584120881,1,10.75,-0.09293680297397522
2026-05-29,300176.XSHE,5.98,6.18,7.16,7.16,1.81,0.16750418760469454,0,6.12,-0.9708737864077555
2026-05-29,600340.XSHG,1.33,1.28,1.34,1.34,2.11,3.90625,1,1.3,1.5625
2026-05-29,600678.XSHG,6.66,6.69,6.79,6.79,3.18,2.9366306027820865,1,6.56,-1.9431988041853643
2026-05-29,600172.XSHG,16.0,14.08,16.06,16.06,62.77,9.589041095890405,1,14.1,0.14204545454545858
2026-05-29,600169.XSHG,2.21,2.3,2.32,2.32,0.71,0.0,0,2.28,-0.8695652173913104
2026-05-29,600080.XSHG,5.36,5.5,5.61,5.61,0.64,0.3745318352059934,0,5.41,-1.6363636363636358
2026-05-29,600606.XSHG,1.41,1.47,1.54,1.54,4.68,0.7142857142857117,0,1.45,-1.3605442176870763
2026-05-29,600748.XSHG,4.66,4.7,5.04,5.04,2.42,1.7467248908296984,0,4.57,-2.765957446808509
2026-05-29,300204.XSHE,23.58,25.78,28.31,28.31,15.63,-0.04239084357778866,0,25.78,0.0
2026-05-29,600601.XSHG,13.11,13.43,14.26,14.26,66.74,1.157407407407396,0,13.25,-1.3402829486224843
2026-05-29,301539.XSHE,16.25,15.65,19.46,19.46,0.72,0.18495684340320562,0,15.56,-0.5750798722044759
2026-05-29,301373.XSHE,120.0,138.6,141.61,141.61,18.95,1.6862977713753002,0,141.18,1.861471861471875
2026-05-29,300917.XSHE,29.67,31.48,34.76,34.76,7.17,2.4162927166033965,0,31.29,-0.6035578144853893
2026-05-29,002975.XSHE,140.99,144.3,147.71,147.71,35.33,4.997021149836178,1,148.96,3.2293832293832203
2026-05-29,600995.XSHG,14.36,15.62,15.73,15.73,16.52,0.41958041958041203,0,15.63,0.0640204865557159
2026-05-29,600063.XSHG,7.65,7.0,7.65,7.65,19.71,10.07194244604317,1,6.86,-1.9999999999999907
2026-05-29,600545.XSHG,7.71,7.88,8.37,8.37,19.57,1.3140604467805517,0,7.83,-0.6345177664974555
2026-05-29,600491.XSHG,1.31,1.33,1.37,1.37,1.05,0.7692307692307665,1,1.33,0.0
2026-05-29,600487.XSHG,70.49,77.12,77.53,77.53,243.18,0.014188422247429777,0,75.24,-2.4377593360995986
2026-06-01,603326.XSHG,7.4,7.8,8.07,8.07,0.89,0.8174386920980936,0,7.9,1.2820512820512997
2026-06-01,600243.XSHG,3.76,3.88,3.91,3.91,0.68,1.0752688172043001,1,3.81,-1.8041237113401998
2026-06-01,600215.XSHG,6.38,6.81,7.01,7.01,1.3,0.15698587127157548,0,6.78,-0.4405286343612258
2026-06-01,603225.XSHG,16.98,18.0,18.68,18.68,8.29,0.0,0,18.05,0.2777777777777768
2026-06-01,002535.XSHE,2.61,2.78,2.84,2.84,2.39,1.1627906976744207,0,2.76,-0.7194244604316502
2026-06-01,002347.XSHE,6.99,7.08,7.68,7.68,3.16,0.14326647564468775,0,7.09,0.14124293785311437
2026-06-01,002353.XSHE,142.34,146.32,153.73,153.73,37.06,1.8533094812164697,0,147.02,0.47840349917989133
2026-06-01,603665.XSHG,26.85,28.8,29.54,29.54,1.54,0.0,0,29.03,0.7986111111111027
2026-06-01,603356.XSHG,18.09,18.83,19.84,19.84,1.73,0.27716186252773056,0,19.21,2.0180562931492396
2026-06-01,002289.XSHE,45.1,43.76,45.1,45.1,2.03,5.005820721769494,1,42.2,-3.5648994515539156
2026-06-01,600863.XSHG,7.66,7.92,8.03,8.03,58.38,4.93150684931507,1,7.49,-5.429292929292928
2026-06-01,001896.XSHE,16.4,17.65,18.01,18.01,45.09,0.18326206475258733,0,17.13,-2.9461756373937664
2026-06-01,600743.XSHG,2.4,2.58,2.71,2.71,4.88,-2.4390243902439046,0,2.55,-1.1627906976744318
2026-06-01,688707.XSHG,14.9,16.24,17.35,17.35,8.88,3.042876901798053,0,16.1,-0.8620689655172264
2026-06-01,688365.XSHG,18.13,21.35,21.72,21.72,8.49,0.16574585635358297,0,21.74,1.826697892271656
2026-06-01,688107.XSHG,40.86,46.17,49.2,49.2,14.39,-0.34146341463414664,0,46.13,-0.08663634394628916
2026-06-01,000608.XSHE,4.54,4.93,5.04,5.04,4.3,-0.8733624454148492,1,4.93,0.0
2026-06-01,688031.XSHG,122.0,135.25,140.26,140.26,26.39,4.380561259411375,0,140.1,3.585951940850274
2026-06-01,605589.XSHG,46.5,48.68,50.49,50.49,40.03,1.3071895424836555,0,47.71,-1.992604765817585
2026-06-01,605277.XSHG,25.6,25.74,27.08,27.08,15.19,3.9805036555645934,1,25.3,-1.7094017094017033
2026-06-01,600378.XSHG,39.23,40.63,42.31,42.31,21.77,2.002080083203328,0,41.74,2.731971449667725
2026-06-01,605196.XSHG,39.64,42.56,43.46,43.46,13.35,0.3290306251581887,0,41.85,-1.6682330827067715
2026-06-01,000691.XSHE,8.58,9.32,9.45,9.45,3.11,-0.11641443538998875,1,9.07,-2.682403433476399
2026-06-01,603757.XSHG,54.32,58.33,60.04,60.04,12.18,-0.47636496885306023,0,60.48,3.6859249099948643
2026-06-01,600370.XSHG,1.41,1.46,1.49,1.49,1.94,-0.7042253521126751,1,1.42,-2.73972602739726
2026-06-01,600665.XSHG,3.19,3.5,3.58,3.58,1.43,-1.846153846153853,0,3.51,0.28571428571428914
2026-06-01,600667.XSHG,12.99,13.58,14.15,14.15,52.18,1.010886469673422,0,13.63,0.3681885125184081
2026-06-01,600322.XSHG,2.5,2.7,2.77,2.77,2.02,-0.7936507936507908,0,2.74,1.4814814814814836
2026-06-01,001225.XSHE,45.32,49.48,50.41,50.41,2.28,-1.1343804537521929,0,49.87,0.788197251414724
2026-06-01,603876.XSHG,26.98,28.06,29.1,29.1,12.47,2.0037807183364897,0,28.07,0.03563791874554578
2026-06-01,603856.XSHG,11.79,12.81,12.95,12.95,2.43,0.1699235344095218,0,12.71,-0.7806401249024209
2026-06-01,001335.XSHE,45.59,49.2,49.5,49.5,1.51,1.3111111111111295,0,49.22,0.040650406504050274
2026-06-01,300792.XSHE,31.19,35.66,36.8,36.8,7.07,1.6954678839256498,0,36.08,1.1777902411665764
2026-06-01,600279.XSHG,4.7,5.02,5.16,5.16,1.07,0.2132196162046851,0,5.06,0.7968127490039834
2026-06-01,603800.XSHG,61.89,65.99,67.94,67.94,11.55,0.21049222797928646,0,63.5,-3.7732989846946396
2026-06-01,605166.XSHG,10.05,10.67,11.06,11.06,1.66,0.0,0,10.67,0.0
2026-06-01,603201.XSHG,15.98,17.3,17.58,17.58,1.92,0.0,0,17.21,-0.5202312138728349
2026-06-01,002913.XSHE,53.93,55.45,57.53,57.53,8.39,3.116634799235185,0,55.08,-0.6672678088368023
2026-06-01,002719.XSHE,7.51,7.85,7.88,7.88,0.69,0.13333333333334085,0,7.81,-0.5095541401273884
2026-06-01,002851.XSHE,129.85,134.5,138.66,138.66,59.69,3.0146767155890597,0,140.0,4.089219330855021
2026-06-01,002806.XSHE,19.28,18.48,20.34,20.34,15.04,4.272579772850205,1,17.68,-4.329004329004338
2026-06-01,002868.XSHE,28.75,29.41,31.32,31.32,1.47,0.9834913944503088,0,29.7,0.9860591635498128
2026-06-01,002897.XSHE,77.66,80.18,84.04,84.04,20.86,1.6492146596858603,0,82.4,2.7687702668994785
2026-06-01,002862.XSHE,16.79,17.56,18.14,18.14,2.44,1.81928441479684,0,17.34,-1.252847380410016
2026-06-01,603112.XSHG,20.24,21.56,22.26,22.26,4.73,0.0,0,21.6,0.18552875695734272
2026-06-01,603038.XSHG,15.35,16.38,16.85,16.85,1.57,0.1958224543080922,0,16.31,-0.42735042735042583
2026-06-01,002859.XSHE,69.9,75.05,76.12,76.12,23.52,1.0115606936416333,0,72.62,-3.237841439040634
2026-06-01,603001.XSHG,10.08,9.94,11.12,11.12,3.31,-0.29673590504450953,0,9.98,0.4024144869215318
2026-06-02,603256.XSHG,163.69,198.73,200.06,200.06,54.12,-9.996151096937378,0,194.93,-1.9121421023499119
2026-06-02,002207.XSHE,9.75,9.39,9.75,9.75,4.11,4.9515608180839665,1,9.6,2.2364217252396124
2026-06-02,603661.XSHG,31.17,33.7,34.53,34.53,2.65,-0.7008601465434805,0,34.04,1.008902077151319
2026-06-02,603002.XSHG,16.69,18.37,18.73,18.73,21.96,-1.9964768056371152,0,18.28,-0.4899292324441973
2026-06-02,002995.XSHE,27.43,26.0,27.62,27.62,13.51,9.239346873755473,1,24.58,-5.461538461538473
2026-06-02,603007.XSHG,6.04,6.21,6.62,6.62,5.61,0.33222591362127574,0,6.21,0.0
2026-06-02,603344.XSHG,31.68,33.9,35.0,35.0,7.16,-0.439974858579506,1,33.05,-2.507374631268444
2026-06-02,002514.XSHE,4.8,4.6,4.8,4.8,2.91,5.032822757111588,1,4.69,1.9565217391304568
2026-06-02,603021.XSHG,7.65,7.36,7.89,7.89,0.7,1.8641810918775148,0,7.36,0.0
2026-06-02,600522.XSHG,39.03,42.89,43.33,43.33,170.69,-0.9139375476009071,0,43.89,2.331545814875269
2026-06-02,603800.XSHG,63.5,70.99,72.59,72.59,13.14,-3.7732989846946396,0,70.92,-0.09860543738553496
2026-06-02,688515.XSHG,185.0,217.0,220.85,220.85,17.76,0.5216257335362018,0,249.99,15.202764976958537
2026-06-02,603990.XSHG,20.65,22.01,22.72,22.72,8.7,0.0,0,21.36,-2.9532030895047745
2026-06-02,603822.XSHG,83.03,80.63,83.03,83.03,1.28,4.994941831057154,1,80.63,0.0
2026-06-02,600678.XSHG,7.2,7.1,7.37,7.37,3.51,2.564102564102577,1,6.95,-2.1126760563380254
2026-06-02,002436.XSHE,37.23,42.22,42.48,42.48,97.36,-3.5991714137752484,0,42.33,0.2605400284225512
2026-06-02,600337.XSHG,3.32,3.39,3.45,3.45,1.4,0.911854103343468,1,3.41,0.5899705014749346
2026-06-02,002323.XSHE,1.62,1.51,1.62,1.62,4.7,5.1948051948051965,1,1.55,2.6490066225165476
2026-06-02,601001.XSHG,20.78,20.65,22.22,22.22,16.03,2.871287128712874,1,20.2,-2.1791767554479424
2026-06-02,002547.XSHE,3.56,3.75,3.77,3.77,2.27,-0.835654596100277,0,3.72,-0.7999999999999896
2026-06-02,000609.XSHE,12.55,12.78,13.11,13.11,2.0,0.48038430744596905,0,12.75,-0.23474178403755097
2026-06-02,600568.XSHG,2.77,2.66,2.77,2.77,0.77,4.924242424242431,1,2.61,-1.8796992481203145
2026-06-02,603078.XSHG,34.5,36.12,37.4,37.4,18.84,1.4705882352941124,0,35.01,-3.0730897009966784
2026-06-02,300184.XSHE,15.99,18.26,19.03,19.03,51.16,0.819672131147553,0,18.27,0.054764512595828485
2026-06-02,000632.XSHE,4.1,4.3,4.31,4.31,1.21,0.0,0,4.28,-0.46511627906975495
2026-06-02,002620.XSHE,7.71,6.97,7.71,7.71,2.18,5.040871934604896,1,6.85,-1.7216642754662836
2026-06-02,001287.XSHE,25.33,26.63,27.7,27.7,16.71,0.5957108816520895,0,26.4,-0.8636875704093105
